timestamp,agent_a,agent_b,intensity,transmission_risk,transmission_occurred
20,233,236,0.6272543143661183,0.06774346595154078,0
20,290,292,1.5411215785154608,0.16644113047966977,1
20,320,111,1.5383746866368382,0.16614446615677853,0
21,5,7,1.5429649933011267,0.16664021927652167,0
21,46,48,0.6186867618260322,0.06681817027721149,0
21,55,56,0.6392316244069004,0.06903701543594525,0
21,109,110,0.6179254578306184,0.0667359494457068,0
21,120,122,1.5460332181042347,0.16697158755525734,0
21,233,236,0.6272543143661183,0.06774346595154078,0
21,290,263,1.5411215785154608,0.16644113047966977,0
21,320,185,1.5383746866368382,0.16614446615677853,1
22,5,6,1.5429649933011267,0.16664021927652167,0
22,9,309,1.596133465843069,0.17238241431105145,0
22,44,45,1.5386048727955477,0.16616932626191913,1
22,46,48,0.6186867618260322,0.06681817027721149,0
22,55,18,0.6392316244069004,0.06903701543594525,0
22,109,112,0.6179254578306184,0.0667359494457068,0
22,120,236,1.5460332181042347,0.16697158755525734,1
22,233,234,0.6272543143661183,0.06774346595154078,0
22,290,263,1.5411215785154608,0.16644113047966977,0
22,320,111,1.5383746866368382,0.16614446615677853,1
23,8,11,1.5930429043584016,0.17204863367070736,0
23,9,10,1.596133465843069,0.17238241431105145,0
23,46,48,0.6186867618260322,0.06681817027721149,0
23,55,57,0.6392316244069004,0.06903701543594525,0
23,120,122,1.5460332181042347,0.16697158755525734,0
23,233,234,0.6272543143661183,0.06774346595154078,0
23,290,291,1.5411215785154608,0.16644113047966977,0
24,4,6,1.5436238892397145,0.16671138003788916,0
24,5,6,1.5429649933011267,0.16664021927652167,0
24,9,12,1.596133465843069,0.17238241431105145,0
24,45,47,1.5425420267655097,0.16659453889067505,0
24,46,308,0.6186867618260322,0.06681817027721149,0
24,55,57,0.6392316244069004,0.06903701543594525,0
24,109,110,0.6179254578306184,0.0667359494457068,0
24,120,122,1.5460332181042347,0.16697158755525734,0
24,290,263,1.5411215785154608,0.16644113047966977,0
24,292,295,0.6164751796066226,0.06657931939751524,0
25,4,7,1.5436238892397145,0.16671138003788916,0
25,5,6,1.5429649933011267,0.16664021927652167,0
25,9,12,1.596133465843069,0.17238241431105145,0
25,45,48,1.5425420267655097,0.16659453889067505,0
25,55,56,0.6392316244069004,0.06903701543594525,0
25,111,265,0.6184744167193126,0.06679523700568575,0
25,185,326,1.535197072558175,0.1658012838362829,0
25,290,291,1.5411215785154608,0.16644113047966977,0
25,292,383,0.6164751796066226,0.06657931939751524,0
26,4,6,1.5436238892397145,0.16671138003788916,0
26,9,12,1.596133465843069,0.17238241431105145,0
26,46,48,0.6186867618260322,0.06681817027721149,0
26,55,57,0.6392316244069004,0.06903701543594525,0
26,111,265,0.6184744167193126,0.06679523700568575,0
26,120,121,1.5460332181042347,0.16697158755525734,0
26,185,400,1.535197072558175,0.1658012838362829,0
26,236,196,0.6187330500130238,0.06682316940140658,0
26,290,291,1.5411215785154608,0.16644113047966977,0
26,292,383,0.6164751796066226,0.06657931939751524,0
27,9,309,1.596133465843069,0.17238241431105145,0
27,45,47,1.5425420267655097,0.16659453889067505,0
27,55,57,0.6392316244069004,0.06903701543594525,0
27,111,112,0.6184744167193126,0.06679523700568575,0
27,120,122,1.5460332181042347,0.16697158755525734,0
27,185,326,1.535197072558175,0.1658012838362829,0
27,236,355,0.6187330500130238,0.06682316940140658,0
27,290,291,1.5411215785154608,0.16644113047966977,0
27,292,278,0.6164751796066226,0.06657931939751524,0
27,320,321,1.5383746866368382,0.16614446615677853,0
28,5,7,1.5429649933011267,0.16664021927652167,0
28,9,10,1.596133465843069,0.17238241431105145,0
28,45,47,1.5425420267655097,0.16659453889067505,0
28,46,308,0.6186867618260322,0.06681817027721149,0
28,55,57,0.6392316244069004,0.06903701543594525,0
28,109,110,0.6179254578306184,0.0667359494457068,0
28,111,26,0.6184744167193126,0.06679523700568575,0
28,120,122,1.5460332181042347,0.16697158755525734,0
28,185,400,1.535197072558175,0.1658012838362829,0
28,236,355,0.6187330500130238,0.06682316940140658,0
28,292,295,0.6164751796066226,0.06657931939751524,0
29,4,6,1.5436238892397145,0.16671138003788916,0
29,5,6,1.5429649933011267,0.16664021927652167,0
29,9,10,1.596133465843069,0.17238241431105145,0
29,45,48,1.5425420267655097,0.16659453889067505,0
29,46,48,0.6186867618260322,0.06681817027721149,0
29,55,56,0.6392316244069004,0.06903701543594525,0
29,111,265,0.6184744167193126,0.06679523700568575,0
29,120,122,1.5460332181042347,0.16697158755525734,0
29,185,326,1.535197072558175,0.1658012838362829,0
29,236,355,0.6187330500130238,0.06682316940140658,0
29,290,291,1.5411215785154608,0.16644113047966977,0
29,292,278,0.6164751796066226,0.06657931939751524,0
29,320,321,1.5383746866368382,0.16614446615677853,0
30,5,7,1.5429649933011267,0.16664021927652167,1
30,8,11,1.5930429043584016,0.17204863367070736,0
30,9,12,1.596133465843069,0.17238241431105145,0
30,45,48,1.5425420267655097,0.16659453889067505,0
30,46,48,0.6186867618260322,0.06681817027721149,0
30,55,18,0.6392316244069004,0.06903701543594525,0
30,111,26,0.6184744167193126,0.06679523700568575,0
30,120,121,1.5460332181042347,0.16697158755525734,0
30,236,239,0.6187330500130238,0.06682316940140658,1
30,292,295,0.6164751796066226,0.06657931939751524,1
31,9,309,1.2769067726744552,0.13790593144884114,0
31,45,48,1.234033621412408,0.13327563111254004,0
31,46,48,0.6186867618260322,0.06681817027721149,0
31,55,56,0.6392316244069004,0.06903701543594525,0
31,111,26,0.6184744167193126,0.06679523700568575,0
31,120,122,1.2368265744833877,0.13357727004420586,0
31,185,326,1.2281576580465399,0.1326410270690263,1
31,292,383,0.6164751796066226,0.06657931939751524,0
32,4,6,1.2348991113917718,0.13336910403031135,0
32,5,6,1.2343719946409013,0.13331217542121734,0
32,9,10,1.2769067726744552,0.13790593144884114,0
32,45,47,1.234033621412408,0.13327563111254004,0
32,46,48,0.6186867618260322,0.06681817027721149,0
32,55,18,0.6392316244069004,0.06903701543594525,0
32,111,26,0.6184744167193126,0.06679523700568575,0
32,120,122,1.2368265744833877,0.13357727004420586,0
32,236,355,0.6187330500130238,0.06682316940140658,0
32,292,383,0.6164751796066226,0.06657931939751524,0
33,4,6,1.2348991113917718,0.13336910403031135,0
33,5,6,1.2343719946409013,0.13331217542121734,0
33,8,11,1.2744343234867213,0.13763890693656589,0
33,9,12,1.2769067726744552,0.13790593144884114,0
33,46,308,0.6186867618260322,0.06681817027721149,0
33,55,18,0.6392316244069004,0.06903701543594525,0
33,111,26,0.6184744167193126,0.06679523700568575,0
33,292,383,0.6164751796066226,0.06657931939751524,0
34,5,6,1.2343719946409013,0.13331217542121734,0
34,7,10,0.6277683460571131,0.0677989813741682,0
34,8,11,1.2744343234867213,0.13763890693656589,0
34,9,309,1.2769067726744552,0.13790593144884114,1
34,46,308,0.6186867618260322,0.06681817027721149,1
34,55,18,0.6392316244069004,0.06903701543594525,0
34,111,26,0.6184744167193126,0.06679523700568575,0
34,239,275,1.5720656529406445,0.1697830905175896,0
34,292,383,0.6164751796066226,0.06657931939751524,0
35,7,81,0.6277683460571131,0.0677989813741682,0
35,8,11,1.2744343234867213,0.13763890693656589,1
35,9,10,1.2769067726744552,0.13790593144884114,0
35,45,47,1.234033621412408,0.13327563111254004,0
35,46,48,0.6186867618260322,0.06681817027721149,0
35,55,57,0.6392316244069004,0.06903701543594525,1
35,111,112,0.6184744167193126,0.06679523700568575,1
35,236,355,0.6187330500130238,0.06682316940140658,0
35,239,242,1.5720656529406445,0.1697830905175896,0
35,292,278,0.6164751796066226,0.06657931939751524,0
35,326,329,1.5483636768234612,0.16722327709693383,0
36,4,6,1.2348991113917718,0.13336910403031135,0
36,7,10,0.6277683460571131,0.0677989813741682,0
36,9,12,1.2769067726744552,0.13790593144884114,1
36,45,47,1.234033621412408,0.13327563111254004,0
36,185,400,1.2281576580465399,0.1326410270690263,1
36,236,355,0.6187330500130238,0.06682316940140658,0
36,239,242,1.5720656529406445,0.1697830905175896,0
36,295,297,1.549271486353841,0.16732132052621482,0
36,326,328,1.5483636768234612,0.16722327709693383,0
37,5,6,1.2343719946409013,0.13331217542121734,0
37,11,353,1.544969938225359,0.16685675332833877,0
37,46,48,0.6186867618260322,0.06681817027721149,0
37,239,275,1.5720656529406445,0.1697830905175896,0
37,292,278,0.6164751796066226,0.06657931939751524,0
37,295,298,1.549271486353841,0.16732132052621482,0
37,308,25,1.547957546173666,0.16717941498675593,0
37,326,329,1.5483636768234612,0.16722327709693383,0
38,11,353,1.544969938225359,0.16685675332833877,1
38,46,48,0.6186867618260322,0.06681817027721149,0
38,55,18,0.6392316244069004,0.06903701543594525,1
38,236,196,0.6187330500130238,0.06682316940140658,0
38,239,241,1.5720656529406445,0.1697830905175896,0
38,292,278,0.6164751796066226,0.06657931939751524,0
38,295,296,1.549271486353841,0.16732132052621482,0
38,308,25,1.547957546173666,0.16717941498675593,0
38,309,310,1.5950620281975938,0.17226669904534012,1
38,326,327,1.5483636768234612,0.16722327709693383,0
39,4,6,1.2348991113917718,0.13336910403031135,0
39,7,81,0.6277683460571131,0.0677989813741682,0
39,12,313,1.5464948542445776,0.16702144425841436,0
39,57,329,1.5530671233945474,0.16773124932661113,0
39,236,196,0.6187330500130238,0.06682316940140658,0
39,239,275,1.5720656529406445,0.1697830905175896,0
39,292,278,0.6164751796066226,0.06657931939751524,0
39,295,296,1.549271486353841,0.16732132052621482,0
39,308,311,1.547957546173666,0.16717941498675593,0
39,309,340,1.5950620281975938,0.17226669904534012,0
39,326,327,1.5483636768234612,0.16722327709693383,0
40,5,6,1.2343719946409013,0.13331217542121734,0
40,7,10,0.6277683460571131,0.0677989813741682,0
40,12,15,1.5464948542445776,0.16702144425841436,0
40,57,58,1.5530671233945474,0.16773124932661113,0
40,111,26,0.6184744167193126,0.06679523700568575,0
40,112,275,1.5990544448825144,0.17269788004731157,0
40,239,241,1.5720656529406445,0.1697830905175896,0
40,292,383,0.6164751796066226,0.06657931939751524,1
40,295,297,1.549271486353841,0.16732132052621482,0
40,309,340,1.5950620281975938,0.17226669904534012,0
40,326,327,1.5483636768234612,0.16722327709693383,0
41,7,81,0.6277683460571131,0.07457887951158504,0
41,12,15,1.5464948542445776,0.18372358868425584,1
41,57,329,1.5530671233945474,0.18450437425927227,0
41,111,265,0.6184744167193126,0.07347476070625433,0
41,112,113,1.5990544448825144,0.18996766805204274,1
41,236,196,0.6187330500130238,0.07350548634154724,0
41,239,242,1.5720656529406445,0.18676139956934856,1
41,292,278,0.6164751796066226,0.07323725133726676,0
41,295,297,1.549271486353841,0.18405345257883632,1
41,308,311,1.547957546173666,0.18389735648543154,1
41,309,340,1.5950620281975938,0.18949336894987415,0
41,326,329,1.5483636768234612,0.18394560480662722,1
41,353,355,1.6324388311293971,0.1939337331381724,1
42,4,6,1.2348991113917718,0.1467060144333425,0
42,5,6,1.2343719946409013,0.1466433929633391,0
42,18,19,1.63160283851803,0.19383441721594197,0
42,111,265,0.6184744167193126,0.07347476070625433,0
42,112,275,1.5990544448825144,0.18996766805204274,0
42,236,196,0.6187330500130238,0.07350548634154724,0
42,295,298,1.549271486353841,0.18405345257883632,0
42,309,340,1.5950620281975938,0.18949336894987415,0
42,310,312,1.596702955359822,0.18968831109674686,0
42,326,327,1.5483636768234612,0.18394560480662722,0
42,353,356,1.6324388311293971,0.1939337331381724,1
42,383,386,1.5405774677433668,0.18302060316791197,0
43,4,6,1.2348991113917718,0.1467060144333425,1
43,7,81,0.6277683460571131,0.07457887951158504,0
43,9,10,1.2769067726744552,0.1516965245937253,1
43,18,20,1.63160283851803,0.19383441721594197,0
43,55,56,0.6392316244069004,0.07594071697953977,0
43,57,58,1.5530671233945474,0.18450437425927227,0
43,292,278,0.6164751796066226,0.07323725133726676,0
43,295,296,1.549271486353841,0.18405345257883632,0
43,308,25,1.547957546173666,0.18389735648543154,0
43,309,312,1.5950620281975938,0.18949336894987415,0
43,311,314,1.549655734689177,0.18409910128107426,0
43,326,327,1.5483636768234612,0.18394560480662722,0
43,353,354,1.6324388311293971,0.1939337331381724,0
43,383,384,1.5405774677433668,0.18302060316791197,0
44,7,81,0.6277683460571131,0.07457887951158504,0
44,11,13,1.544969938225359,0.18354242866117265,0
44,12,313,1.5464948542445776,0.18372358868425584,0
44,18,21,1.63160283851803,0.19383441721594197,0
44,111,26,0.6184744167193126,0.07347476070625433,0
44,112,115,1.5990544448825144,0.18996766805204274,0
44,236,196,0.6187330500130238,0.07350548634154724,0
44,292,278,0.6164751796066226,0.07323725133726676,0
44,295,298,1.549271486353841,0.18405345257883632,0
44,297,300,1.5902672161808797,0.18892374528228853,0
44,309,312,1.5950620281975938,0.18949336894987415,0
44,310,312,1.596702955359822,0.18968831109674686,0
44,311,314,1.549655734689177,0.18409910128107426,0
44,326,327,1.5483636768234612,0.18394560480662722,0
44,355,87,0.6177644449866856,0.07339041606441826,1
44,356,357,1.5427293142602436,0.18327624253411695,0
44,383,386,1.5405774677433668,0.18302060316791197,0
45,11,13,1.544969938225359,0.18354242866117265,1
45,12,313,1.5464948542445776,0.18372358868425584,0
45,18,21,1.63160283851803,0.19383441721594197,0
45,55,56,0.6392316244069004,0.07594071697953977,0
45,57,58,1.5530671233945474,0.18450437425927227,0
45,113,328,1.6024135838205067,0.19036673375787622,0
45,242,244,1.5462614020885332,0.18369585456811777,0
45,297,296,1.5902672161808797,0.18892374528228853,0
45,310,312,1.596702955359822,0.18968831109674686,0
45,311,312,1.549655734689177,0.18409910128107426,0
45,326,327,1.5483636768234612,0.18394560480662722,0
45,329,158,1.5415002017332047,0.18313022396590475,0
45,355,357,0.6177644449866856,0.07339041606441826,0
45,356,359,1.5427293142602436,0.18327624253411695,0
45,383,385,1.5405774677433668,0.18302060316791197,0
46,15,17,1.5433271914662932,0.18334727034619566,0
46,18,20,1.63160283851803,0.19383441721594197,1
46,111,26,0.6184744167193126,0.07347476070625433,0
46,112,275,1.5990544448825144,0.18996766805204274,0
46,113,115,1.6024135838205067,0.19036673375787622,0
46,242,244,1.5462614020885332,0.18369585456811777,0
46,295,296,1.549271486353841,0.18405345257883632,0
46,297,296,1.5902672161808797,0.18892374528228853,0
46,309,312,1.5950620281975938,0.18949336894987415,0
46,310,313,1.596702955359822,0.18968831109674686,0
46,311,313,1.549655734689177,0.18409910128107426,1
46,326,327,1.5483636768234612,0.18394560480662722,0
46,329,158,1.5415002017332047,0.18313022396590475,0
46,355,277,0.6177644449866856,0.07339041606441826,0
46,356,359,1.5427293142602436,0.18327624253411695,0
46,383,384,1.5405774677433668,0.18302060316791197,0
47,55,56,0.6392316244069004,0.07594071697953977,0
47,112,115,1.5990544448825144,0.18996766805204274,1
47,113,328,1.6024135838205067,0.19036673375787622,1
47,242,243,1.5462614020885332,0.18369585456811777,0
47,292,278,0.6164751796066226,0.07323725133726676,0
47,297,296,1.5902672161808797,0.18892374528228853,0
47,309,312,1.5950620281975938,0.18949336894987415,0
47,310,312,1.596702955359822,0.18968831109674686,0
47,355,277,0.6177644449866856,0.07339041606441826,1
47,356,359,1.5427293142602436,0.18327624253411695,0
47,383,385,1.5405774677433668,0.18302060316791197,1
48,10,105,1.549313382865017,0.18405842988436402,0
48,11,14,1.544969938225359,0.18354242866117265,0
48,13,14,0.6178559332040745,0.07340128486464405,0
48,15,16,1.5433271914662932,0.18334727034619566,0
48,18,21,1.63160283851803,0.19383441721594197,0
48,20,22,0.6170667058793554,0.07330752465846742,0
48,57,58,1.5530671233945474,0.18450437425927227,0
48,87,90,1.5484036286993719,0.18395035108948538,1
48,113,344,1.6024135838205067,0.19036673375787622,0
48,242,244,1.5462614020885332,0.18369585456811777,0
48,297,300,1.5902672161808797,0.18892374528228853,1
48,308,25,1.547957546173666,0.18389735648543154,0
48,309,312,1.5950620281975938,0.18949336894987415,0
48,329,158,1.5415002017332047,0.18313022396590475,1
48,355,357,0.6177644449866856,0.07339041606441826,0
48,356,359,1.5427293142602436,0.18327624253411695,0
48,383,384,1.5405774677433668,0.18302060316791197,0
49,15,16,1.5433271914662932,0.18334727034619566,0
49,20,23,0.6170667058793554,0.07330752465846742,0
49,57,322,1.5530671233945474,0.18450437425927227,1
49,113,344,1.6024135838205067,0.19036673375787622,0
49,242,245,1.5462614020885332,0.18369585456811777,0
49,292,278,0.6164751796066226,0.07323725133726676,0
49,297,296,1.5902672161808797,0.18892374528228853,0
49,309,312,1.5950620281975938,0.18949336894987415,0
49,311,312,1.549655734689177,0.18409910128107426,0
49,313,359,1.5453157593695341,0.18358351221310065,0
49,356,357,1.5427293142602436,0.18327624253411695,0
50,11,14,1.544969938225359,0.18354242866117265,1
50,18,21,1.63160283851803,0.19383441721594197,0
50,20,21,0.6170667058793554,0.07330752465846742,0
50,57,58,1.5530671233945474,0.18450437425927227,0
50,158,159,1.5791956345287137,0.18760844138201122,0
50,242,244,1.5462614020885332,0.18369585456811777,0
50,297,296,1.5902672161808797,0.18892374528228853,0
50,308,25,1.547957546173666,0.18389735648543154,0
50,309,312,1.5950620281975938,0.18949336894987415,0
50,311,314,1.549655734689177,0.18409910128107426,1
50,328,330,1.539877558312158,0.1829374539274844,0
50,356,157,1.5427293142602436,0.18327624253411695,1
51,10,105,1.549313382865017,0.18405842988436402,0
51,15,16,1.5433271914662932,0.18334727034619566,0
51,18,21,1.63160283851803,0.19383441721594197,0
51,20,22,0.6170667058793554,0.07330752465846742,0
51,55,56,0.6392316244069004,0.07594071697953977,0
51,87,88,1.5484036286993719,0.18395035108948538,0
51,90,92,1.5419072160571985,0.1831785772675952,0
51,112,275,1.5990544448825144,0.18996766805204274,1
51,113,344,1.6024135838205067,0.19036673375787622,1
51,158,159,1.5791956345287137,0.18760844138201122,0
51,242,243,1.5462614020885332,0.18369585456811777,0
51,297,358,1.5902672161808797,0.18892374528228853,0
51,309,312,1.5950620281975938,0.18949336894987415,0
51,329,330,1.5415002017332047,0.18313022396590475,0
51,355,357,0.6177644449866856,0.07339041606441826,0
51,385,388,1.576954407590358,0.18734218362173455,0
52,7,81,0.6277683460571131,0.07457887951158504,0
52,10,105,1.549313382865017,0.18405842988436402,0
52,15,16,1.5433271914662932,0.18334727034619566,1
52,18,21,1.63160283851803,0.19383441721594197,0
52,87,88,1.5484036286993719,0.18395035108948538,0
52,90,92,1.5419072160571985,0.1831785772675952,0
52,158,160,1.5791956345287137,0.18760844138201122,1
52,242,243,1.5462614020885332,0.18369585456811777,0
52,292,278,0.6164751796066226,0.07323725133726676,0
52,297,296,1.5902672161808797,0.18892374528228853,0
52,309,312,1.5950620281975938,0.18949336894987415,0
52,322,325,1.544560864680669,0.18349383072406347,0
52,356,357,1.5427293142602436,0.18327624253411695,0
52,385,387,1.576954407590358,0.18734218362173455,1
53,7,81,0.6277683460571131,0.07457887951158504,0
53,18,19,1.63160283851803,0.19383441721594197,1
53,87,24,1.5484036286993719,0.18395035108948538,1
53,158,161,1.5791956345287137,0.18760844138201122,0
53,242,245,1.5462614020885332,0.18369585456811777,0
53,292,278,0.6164751796066226,0.07323725133726676,0
53,297,358,1.5902672161808797,0.18892374528228853,0
53,300,301,1.5435021664280542,0.18336805737165285,0
53,309,312,1.5950620281975938,0.18949336894987415,0
53,322,373,1.544560864680669,0.18349383072406347,0
53,328,330,1.539877558312158,0.1829374539274844,0
53,355,357,0.6177644449866856,0.07339041606441826,0
53,356,359,1.5427293142602436,0.18327624253411695,0
53,383,386,1.5405774677433668,0.18302060316791197,1
53,385,388,1.724417511341632,0.20486080034738588,0
54,158,159,1.5791956345287137,0.18760844138201122,1
54,242,244,1.5462614020885332,0.18369585456811777,0
54,300,301,1.5435021664280542,0.18336805737165285,0
54,309,340,1.5950620281975938,0.18949336894987415,0
54,322,324,1.544560864680669,0.18349383072406347,0
54,344,124,0.6440182385855967,0.0765093667439689,0
54,385,274,1.724417511341632,0.20486080034738588,1
54,387,327,1.543350181514091,0.18335000156387404,1
55,18,21,1.63160283851803,0.19383441721594197,0
55,90,92,1.5419072160571985,0.1831785772675952,1
55,242,243,1.5462614020885332,0.18369585456811777,0
55,275,276,0.6186955902525128,0.07350103612199851,0
55,277,280,1.5955527263746911,0.18955166389331332,0
55,292,278,0.6164751796066226,0.07323725133726676,0
55,300,301,1.5435021664280542,0.18336805737165285,0
55,314,315,1.578271590950541,0.18749866500492426,0
55,322,373,1.544560864680669,0.18349383072406347,0
55,344,124,0.6440182385855967,0.0765093667439689,0
55,355,357,0.6177644449866856,0.07339041606441826,0
55,383,384,1.5405774677433668,0.18302060316791197,0
55,385,388,1.724417511341632,0.20486080034738588,1
55,387,147,1.543350181514091,0.18335000156387404,0
56,14,17,1.5472540041338694,0.18381377569110371,0
56,15,17,1.5433271914662932,0.18334727034619566,0
56,57,58,1.5530671233945474,0.18450437425927227,0
56,159,162,1.5760852586804353,0.1872389287312357,0
56,160,321,1.58918552777669,0.18879524069987078,1
56,242,243,1.5462614020885332,0.18369585456811777,0
56,277,280,1.5955527263746911,0.18955166389331332,0
56,297,358,1.5902672161808797,0.18892374528228853,0
56,300,303,1.5435021664280542,0.18336805737165285,0
56,309,340,1.5950620281975938,0.18949336894987415,0
56,314,316,1.578271590950541,0.18749866500492426,0
56,322,373,1.544560864680669,0.18349383072406347,0
56,328,305,1.539877558312158,0.1829374539274844,0
56,329,330,1.5415002017332047,0.18313022396590475,0
56,344,124,0.6440182385855967,0.0765093667439689,0
56,356,357,1.5427293142602436,0.18327624253411695,0
56,387,147,1.543350181514091,0.18335000156387404,0
57,7,81,0.6277683460571131,0.07457887951158504,0
57,14,17,1.5472540041338694,0.18381377569110371,0
57,24,26,0.6163834291542739,0.07322635138352775,1
57,87,88,1.5484036286993719,0.18395035108948538,0
57,160,161,1.58918552777669,0.18879524069987078,0
57,242,244,1.5462614020885332,0.18369585456811777,0
57,275,371,0.6186955902525128,0.07350103612199851,1
57,277,279,1.5955527263746911,0.18955166389331332,0
57,297,358,1.5902672161808797,0.18892374528228853,0
57,300,303,1.5435021664280542,0.18336805737165285,0
57,309,312,1.5950620281975938,0.18949336894987415,0
57,313,316,1.5453157593695341,0.18358351221310065,1
57,314,317,1.578271590950541,0.18749866500492426,0
57,322,373,1.544560864680669,0.18349383072406347,0
57,344,346,0.6440182385855967,0.0765093667439689,0
57,356,359,1.5427293142602436,0.18327624253411695,0
57,386,389,1.6010801509242494,0.19020832192980083,0
57,387,390,1.543350181514091,0.18335000156387404,0
58,10,105,1.549313382865017,0.18405842988436402,0
58,14,17,1.5472540041338694,0.18381377569110371,0
58,15,17,1.5433271914662932,0.18334727034619566,1
58,24,25,0.6163834291542739,0.07322635138352775,0
58,87,88,1.5484036286993719,0.18395035108948538,0
58,92,93,0.6327139520147088,0.07516641749934741,0
58,160,161,1.58918552777669,0.18879524069987078,0
58,242,244,1.5462614020885332,0.18369585456811777,0
58,275,276,0.6186955902525128,0.07350103612199851,0
58,277,279,1.5955527263746911,0.18955166389331332,0
58,292,278,0.6164751796066226,0.07323725133726676,0
58,309,312,1.5950620281975938,0.18949336894987415,0
58,314,315,1.578271590950541,0.18749866500492426,1
58,322,373,1.544560864680669,0.18349383072406347,0
58,327,254,1.539736448801455,0.1829206901176129,0
58,328,330,1.539877558312158,0.1829374539274844,1
59,7,81,0.6277683460571131,0.07457887951158504,0
59,19,21,1.5440838573903553,0.1834371622579742,0
59,90,91,1.5419072160571985,0.1831785772675952,0
59,92,94,0.6327139520147088,0.07516641749934741,0
59,158,161,1.5791956345287137,0.18760844138201122,0
59,159,162,1.5760852586804353,0.1872389287312357,0
