,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,1.0,0.39713489553277453,0.6051802361618843,0.24342785207481532,0.4292803186211069,0.39710400771315346,0.4609633356283553,0.5722290504412277,0.31656112351629934,0.1623125540514377,0.12272408807330784,0.1535304145208376,0.43049529607053283,0.5722290504412277,0.05760368083455163,0.4046306536908355,0.40583473828741873,0.13568166760650027,0.5722290504412277,0.1884976568476458,0.4151678700368365,0.36931513477135536,0.154723382581133,0.3790298253848583,0.5722290504412277,0.05325951862872337,0.5722290504412277,0.4150392325125563,0.2971254032771361,0.4609633356283553,0.5722290504412277,0.4609633356283553,0.14080837560257384,0.035582014582124726,0.06124559886085342,0.06655140744815491,0.5975513151349698,0.6230915869815199,0.13756850037865645,0.6230915869815199,0.5161872657386359,0.2971254032771361,0.6051802361618843,0.5722290504412277,0.4046306536908355,0.5722290504412277,0.44401138785731564,0.13168551373753587,0.15494162913171297,0.6230915869815199,0.39710400771315346,0.5722290504412277,0.5722290504412277,0.36931513477135536,0.5722290504412277,0.22048260026980368,0.1282600098694375,0.2277335413733533,0.42842539945699243,0.22048260026980368,0.6230915869815199,0.40583473828741873,0.14832050089833643,0.6230915869815199,0.4244529487229651,0.5722290504412277,0.2025661144886395,0.6051802361618843,0.1482924594311956,0.5722290504412277,0.43049529607053283,0.5722290504412277,0.5722290504412277,0.33347317401347437,0.5722290504412277,0.4609633356283553,0.4150392325125563,0.20687648609708842,0.39713489553277453,0.13014275229737307
1,0.39713489553277453,1.0000000000000002,0.541288346288729,0.21772796204624797,0.3839590586011151,0.41012244989460506,0.4760753073437897,0.5853345728111912,0.28314018999391727,0.18538188535878772,0.14255195228646858,0.17303268478803221,0.4403547496031107,0.5853345728111912,0.05152217352110879,0.4138977401476123,0.4191394039996716,0.16033240474708274,0.5853345728111912,0.21895219925370984,0.4287785080729428,0.33032469769272443,0.1743771901551513,0.33901376006237377,0.5853345728111912,0.0476366461428258,0.5853345728111912,0.3712214748393897,0.33486789186511184,0.4760753073437897,0.5853345728111912,0.4760753073437897,0.12594253450327692,0.0318254441898656,0.054779596133384394,0.05952524409796318,0.6171411130101763,0.6373619927315002,0.15979469564593587,0.6373619927315002,0.5280092865762911,0.33486789186511184,0.541288346288729,0.5853345728111912,0.4138977401476123,0.5853345728111912,0.39713489553277453,0.15296122681244986,0.1799747064323517,0.6373619927315002,0.41012244989460506,0.5853345728111912,0.5853345728111912,0.33032469769272443,0.5853345728111912,0.2484895021797308,0.1515623752126281,0.2645272124938572,0.44247066513944067,0.2484895021797308,0.6373619927315002,0.4191394039996716,0.48537869485701757,0.6373619927315002,0.3796413381718079,0.5853345728111912,0.23529362116906508,0.541288346288729,0.17225126650484052,0.5853345728111912,0.4403547496031107,0.5853345728111912,0.5853345728111912,0.2982667511387837,0.5853345728111912,0.4760753073437897,0.3712214748393897,0.2403003961022593,0.40623030977866886,0.15378717555828525
2,0.6051802361618843,0.541288346288729,1.0,0.3317881681322056,0.6502966765457062,0.6015542880892448,0.6982917971441417,0.9455514510360813,0.4795436399401297,0.31179875347890795,0.2032568963374923,0.28970484194087104,0.5867580248330629,0.9455514510360813,0.07851287179699619,0.5515049416652547,0.6147800634858382,0.2277132945068327,0.9455514510360813,0.31219175712966835,0.6289183882473943,0.5594582242001568,0.29195591788844144,0.6263089948024492,0.9455514510360813,0.07259184999092146,0.9455514510360813,0.6858109497176873,0.5606619917080822,0.6982917971441417,0.9455514510360813,0.6982917971441417,0.23320827925978999,0.04849770203381748,0.08347674630903418,0.09070847635404086,0.8144526377067507,0.8492636091602592,0.18750360874605643,0.8492636091602592,0.7035547734281342,0.5606619917080822,1.0,0.9455514510360813,0.5515049416652547,0.9455514510360813,0.6051802361618843,0.21809890165092435,0.25661591905229564,0.8492636091602592,0.6015542880892448,0.9455514510360813,0.9455514510360813,0.5594582242001568,0.9455514510360813,0.41604054194230305,0.2152575946041015,0.3771746324474118,0.6490015994899384,0.41604054194230305,0.8492636091602592,0.6147800634858382,0.20215840903195267,0.8492636091602592,0.7013661771489597,0.9455514510360813,0.2760942902753307,1.0,0.2456034958372121,0.9455514510360813,0.5867580248330629,0.9455514510360813,0.9455514510360813,0.5051629142344006,0.9455514510360813,0.6982917971441417,0.6858109497176873,0.34263096307697183,0.541288346288729,0.21841738390014978
3,0.24342785207481532,0.21772796204624797,0.3317881681322056,1.0,0.2534518696447002,0.23445461818885635,0.2721578749008124,0.31372278381401014,0.18690120448510134,0.15955252509543477,0.13989973037491465,0.15238906917210465,0.2360176971056373,0.31372278381401014,0.06566550661629374,0.22183748796830707,0.23960933852292493,0.1546707660490384,0.31372278381401014,0.2148785277877686,0.24511972320379835,0.2180477588549809,0.15357316870591917,0.2078019140702276,0.31372278381401014,0.06071336453203367,0.31372278381401014,0.2275439586918397,0.29491657255079984,0.2721578749008124,0.31372278381401014,0.2721578749008124,0.16051497379685387,0.04056183528747861,0.0698171231239089,0.07586549718345777,0.3528009355660245,0.34160801009351927,0.15682166731244418,0.34160801009351927,0.2829980509587908,0.29491657255079984,0.3317881681322056,0.31372278381401014,0.22183748796830707,0.31372278381401014,0.24342785207481532,0.1501153372201776,0.17662622293374536,0.34160801009351927,0.23445461818885635,0.31372278381401014,0.31372278381401014,0.2180477588549809,0.31372278381401014,0.21884353226441933,0.14621042274846507,0.2596056042105236,0.2529471158716041,0.21884353226441933,0.34160801009351927,0.23960933852292493,0.16907844589038443,0.34160801009351927,0.23270499910614123,0.31372278381401014,0.23091591263751596,0.3317881681322056,0.16904647992710933,0.31372278381401014,0.2360176971056373,0.31372278381401014,0.31372278381401014,0.1968862670004361,0.31372278381401014,0.2721578749008124,0.2275439586918397,0.23582953501845788,0.21772796204624797,0.14835666121043894
4,0.4292803186211069,0.3839590586011151,0.6502966765457062,0.2534518696447002,1.0,0.45952530455592966,0.5334227635061988,0.6148889661117336,0.36632177935477495,0.17943965951794782,0.1552672618946111,0.16912851404082363,0.41621265335976737,0.6148889661117336,0.059975719629020076,0.39120612824481815,0.46962843005506355,0.17394942249029774,0.6148889661117336,0.238482236957437,0.48042864895567383,0.42736826243645065,0.17044268306697793,0.4072866578107146,0.6148889661117336,0.05545267091572567,0.6148889661117336,0.44598058134006646,0.32731220127867294,0.5334227635061988,0.6148889661117336,0.5334227635061988,0.17814702292658338,0.03704723204308108,0.06376760673228891,0.06929190107645115,0.622157640297712,0.6024191322667469,0.1432333783008202,0.6024191322667469,0.49906160059040644,0.32731220127867294,0.6502966765457062,0.6148889661117336,0.39120612824481815,0.6148889661117336,0.4292803186211069,0.16660502001040692,0.19602804051313047,0.6024191322667469,0.45952530455592966,0.6148889661117336,0.6148889661117336,0.42736826243645065,0.6148889661117336,0.24288278431260085,0.16443455508000906,0.28812243762187967,0.49577014671476255,0.24288278431260085,0.6024191322667469,0.46962843005506355,0.15442813112350112,0.6024191322667469,0.45609609404153545,0.6148889661117336,0.2109075030084436,0.6502966765457062,0.18761568732737896,0.6148889661117336,0.41621265335976737,0.6148889661117336,0.6148889661117336,0.3858922571249047,0.6148889661117336,0.5334227635061988,0.44598058134006646,0.26173464436326727,0.3839590586011151,0.4835990064912407
5,0.39710400771315346,0.41012244989460506,0.6015542880892448,0.23445461818885635,0.45952530455592966,1.0,0.5621183883940875,0.6479670878687913,0.33886446777167095,0.20928413194067283,0.17893242590784914,0.19490635011040033,0.4445738399686404,0.6479670878687913,0.05548029480285916,0.4178633428107952,0.49489222115570664,0.20288075660231653,0.6479670878687913,0.2748306672895977,0.5062734408149682,0.3953352679387826,0.19642081909139106,0.3767588614922777,0.6479670878687913,0.051296267040066866,0.6479670878687913,0.4125525176212324,0.3771997102891129,0.5621183883940875,0.6479670878687913,0.5621183883940875,0.16479417689948342,0.03427039088640696,0.05898796450069337,0.06409819045025564,0.6645521441509314,0.6434686325379562,0.17207070696925233,0.6434686325379562,0.533068205313768,0.3771997102891129,0.6015542880892448,0.6479670878687913,0.4178633428107952,0.6479670878687913,0.39710400771315346,0.19199823604233016,0.2259057859781447,0.6434686325379562,0.48424559522998273,0.6479670878687913,0.6479670878687913,0.3953352679387826,0.6479670878687913,0.27990192702570543,0.1917833728252719,0.33203681248117084,0.5224402386831478,0.27990192702570543,0.6434686325379562,0.49489222115570664,0.1887321560875086,0.6434686325379562,0.4219098313847176,0.6479670878687913,0.25336973531102414,0.6015542880892448,0.2162112583310877,0.6479670878687913,0.4445738399686404,0.6479670878687913,0.6479670878687913,0.3569680584052752,0.6479670878687913,0.5621183883940875,0.4125525176212324,0.3016271059886127,0.41012244989460506,0.19459858150456552
6,0.4609633356283553,0.4760753073437897,0.6982917971441417,0.2721578749008124,0.5334227635061988,0.5621183883940875,1.0,0.7521683599253585,0.3933581438512958,0.2429396573180489,0.2077070145263699,0.22624974701070533,0.5160669150261585,0.7521683599253585,0.06440222525390381,0.48506103337546036,0.5744771259152011,0.23550653854332915,0.7521683599253585,0.31902690143155504,0.58768858909802,0.45891016021230285,0.22800776168601286,0.4373464335481428,0.7521683599253585,0.059545353108479485,0.7521683599253585,0.47889616057949447,0.4378581763861643,0.6525141078891991,0.7521683599253585,0.6525141078891991,0.19129515693678786,0.03978150154479661,0.06847397243547376,0.07440598710611485,0.7714205022278908,0.7469464962971909,0.19974184472540266,0.7469464962971909,0.6187922893398597,0.4378581763861643,0.6982917971441417,0.7521683599253585,0.48506103337546036,0.7521683599253585,0.4609633356283553,0.22287397155851285,0.2622342827560983,0.7469464962971909,0.5621183883940875,0.7521683599253585,0.7521683599253585,0.45891016021230285,0.7521683599253585,0.3249136836306472,0.2226245556288943,0.3854325155622384,0.6064552117636077,0.3249136836306472,0.7469464962971909,0.5744771259152011,0.21908266479464109,0.7469464962971909,0.48975824829746323,0.7521683599253585,0.2941147811850062,0.6982917971441417,0.2509807529132146,0.7521683599253585,0.5160669150261585,0.7521683599253585,0.7521683599253585,0.4143730199624037,0.7521683599253585,0.6525141078891991,0.47889616057949447,0.3501325451060989,0.4760753073437897,0.22589248533519554
7,0.5722290504412277,0.5853345728111912,0.9455514510360813,0.31372278381401014,0.6148889661117336,0.6479670878687913,0.7521683599253585,1.0000000000000002,0.45343318458051357,0.3527535682245927,0.23942876111396064,0.3253869242316408,0.6345042529809044,1.0000000000000002,0.07423795985265955,0.5963825226355415,0.6622132952988106,0.2714739263199405,1.0000000000000002,0.36774981310072874,0.6774424596560091,0.5289965356865273,0.3279152584972493,0.5922073788324049,1.0000000000000002,0.0686393290923093,1.0000000000000002,0.648469538641992,0.6297170588978735,0.7521683599253585,1.0000000000000002,0.7521683599253585,0.22051042684772196,0.04585707252999161,0.07893155860027808,0.08576953143783538,0.8892345574727047,0.9183706896337849,0.23024712253590587,0.9183706896337849,0.7608050969088566,0.6297170588978735,0.9455514510360813,1.0000000000000002,0.5963825226355415,1.0000000000000002,0.5722290504412277,0.25691206922637705,0.30228362573633505,0.9183706896337849,0.6479670878687913,1.0000000000000002,1.0000000000000002,0.5289965356865273,1.0000000000000002,0.4672830160218755,0.25662456161780234,0.4442971264332916,0.6990751870117068,0.4672830160218755,0.9183706896337849,0.6622132952988106,0.25254174074446833,0.9183706896337849,0.6631778065108275,1.0000000000000002,0.339033026135424,0.9455514510360813,0.2893114171925617,1.0000000000000002,0.6345042529809044,1.0000000000000002,1.0000000000000002,0.4776575265639528,1.0000000000000002,0.7521683599253585,0.648469538641992,0.40360602019913094,0.5853345728111912,0.26039158105511595
8,0.31656112351629934,0.28314018999391727,0.4795436399401297,0.18690120448510134,0.36632177935477495,0.33886446777167095,0.3933581438512958,0.45343318458051357,1.0,0.1323229082638657,0.11449762949426052,0.12471923379897738,0.30692472832783113,0.45343318458051357,0.044227467148846025,0.2884843448715054,0.34631474354789377,0.12827428193171447,0.45343318458051357,0.4497566582274015,0.35427907193914426,0.3151511295618005,0.12568833209061583,0.30034249509481015,0.45343318458051357,0.040892067596873576,0.45343318458051357,0.328876279138417,0.24136750203268062,0.3933581438512958,0.45343318458051357,0.3933581438512958,0.13136968848203415,0.027319476085923125,0.04702369140975191,0.05109743238590473,0.4587932711416171,0.4442376439493704,0.10562356854743861,0.4442376439493704,0.36801943656350494,0.24136750203268062,0.4795436399401297,0.45343318458051357,0.2884843448715054,0.45343318458051357,0.31656112351629934,0.1228583515949636,0.1445555597444157,0.4442376439493704,0.33886446777167095,0.45343318458051357,0.45343318458051357,0.3151511295618005,0.45343318458051357,0.1791073192727161,0.12125780112219449,0.2124680741404774,0.6880106814629685,0.1791073192727161,0.4442376439493704,0.34631474354789377,0.11387883527482608,0.4442376439493704,0.33633568952090587,0.45343318458051357,0.15552801564447843,0.4795436399401297,0.1383520981358069,0.45343318458051357,0.30692472832783113,0.45343318458051357,0.45343318458051357,0.2845657747927654,0.45343318458051357,0.3933581438512958,0.328876279138417,0.1930091119688736,0.28314018999391727,0.12303775737764247
9,0.1623125540514377,0.18538188535878772,0.31179875347890795,0.15955252509543477,0.17943965951794782,0.20928413194067283,0.2429396573180489,0.3527535682245927,0.1323229082638657,1.0,0.1248804304066373,0.17134805210944826,0.20095446288239543,0.3527535682245927,0.033884462582329314,0.1888808923590935,0.21388545384614924,0.14846228798879468,0.3527535682245927,0.19180968371682244,0.21880425682603688,0.15437414473382444,0.1726794674775261,0.19528236387203143,0.3527535682245927,0.031329077239199234,0.3527535682245927,0.21383499924416094,0.3316076442746897,0.2429396573180489,0.3527535682245927,0.2429396573180489,0.11364190087063362,0.02507808392709938,0.03812872816882302,0.04690520761828531,0.26799844383003696,0.29085807982416534,0.11912656277721669,0.29085807982416534,0.2409553267598181,0.3316076442746897,0.31179875347890795,0.3527535682245927,0.1888808923590935,0.3527535682245927,0.1623125540514377,0.13399931416919084,0.15766405469084338,0.29085807982416534,0.20928413194067283,0.3527535682245927,0.3527535682245927,0.15437414473382444,0.3527535682245927,0.24607022783182453,0.8799391440407958,0.2317349683441453,0.2257913193650266,0.24607022783182453,0.29085807982416534,0.21388545384614924,0.13810875008088336,0.29085807982416534,0.21868509976731246,0.3527535682245927,0.1754108308787792,0.31179875347890795,0.15089805473856524,0.3527535682245927,0.20095446288239543,0.3527535682245927,0.3527535682245927,0.13939216453145142,0.3527535682245927,0.2429396573180489,0.21383499924416094,0.21051144099261898,0.18538188535878772,0.14240163105351847
