timestamp,agent_a,agent_b,intensity,transmission_risk,transmission_occurred
48,387,388,6.209999999999999,0.7451999999999999,1
48,399,400,2.484,0.29808,0
48,418,420,1.875,0.22499999999999998,0
48,422,423,6.209999999999999,0.7451999999999999,0
48,472,473,5.175,0.621,1
48,477,480,5.175,0.621,1
48,479,263,5.175,0.621,1
48,482,483,5.175,0.621,0
48,490,491,2.484,0.29808,0
48,501,504,0.75,0.09,0
48,503,770,1.875,0.22499999999999998,1
48,544,547,6.209999999999999,0.7451999999999999,0
48,559,561,2.07,0.24839999999999998,0
48,601,604,6.209999999999999,0.7451999999999999,1
48,605,608,5.175,0.621,0
48,621,622,5.175,0.621,1
48,633,617,6.209999999999999,0.7451999999999999,0
48,637,640,5.175,0.621,1
48,668,671,5.175,0.621,1
48,670,94,2.484,0.29808,0
48,682,685,2.484,0.29808,0
48,688,691,2.484,0.29808,0
48,707,709,5.175,0.621,1
48,725,728,5.175,0.621,1
48,734,325,5.175,0.621,1
48,735,736,2.07,0.24839999999999998,0
48,754,757,5.175,0.621,0
48,766,768,2.07,0.24839999999999998,0
48,772,774,2.484,0.29808,0
48,773,775,2.484,0.29808,1
48,780,781,2.484,0.29808,0
48,788,789,2.484,0.29808,0
48,790,793,6.209999999999999,0.7451999999999999,1
48,804,227,2.07,0.24839999999999998,0
48,814,816,2.07,0.24839999999999998,0
48,815,817,2.07,0.24839999999999998,0
48,832,835,2.07,0.24839999999999998,0
48,859,861,2.484,0.29808,0
48,866,390,2.484,0.29808,0
48,881,882,2.07,0.24839999999999998,0
48,887,888,6.209999999999999,0.7451999999999999,1
48,910,911,2.484,0.29808,1
48,925,928,6.209999999999999,0.7451999999999999,1
48,926,904,2.484,0.29808,0
48,927,929,6.209999999999999,0.7451999999999999,1
48,940,624,6.209999999999999,0.7451999999999999,0
48,941,577,2.07,0.24839999999999998,0
48,949,703,5.175,0.621,1
48,957,958,2.07,0.24839999999999998,0
48,963,424,5.175,0.621,1
48,965,966,5.175,0.621,1
48,987,990,6.209999999999999,0.7451999999999999,1
48,993,995,2.07,0.24839999999999998,1
48,994,491,2.07,0.24839999999999998,0
49,42,43,2.07,0.24839999999999998,0
49,51,53,2.484,0.29808,0
49,65,68,6.209999999999999,0.7451999999999999,1
49,75,76,2.484,0.29808,0
49,98,584,2.484,0.29808,0
49,105,108,5.175,0.621,1
49,112,153,2.07,0.24839999999999998,0
49,113,407,5.175,0.621,0
49,114,116,5.175,0.621,1
49,117,10,2.07,0.24839999999999998,1
49,129,130,5.175,0.621,1
49,135,136,2.484,0.29808,0
49,150,152,6.209999999999999,0.7451999999999999,1
49,155,578,5.175,0.621,1
49,168,265,2.484,0.29808,0
49,170,173,2.07,0.24839999999999998,1
49,194,196,6.209999999999999,0.7451999999999999,1
49,222,225,5.175,0.621,1
49,223,226,5.175,0.621,0
49,236,608,6.209999999999999,0.7451999999999999,1
49,251,252,2.484,0.29808,0
49,273,276,2.07,0.24839999999999998,0
49,280,690,6.209999999999999,0.7451999999999999,1
49,291,294,6.209999999999999,0.7451999999999999,0
49,295,297,6.209999999999999,0.7451999999999999,1
49,296,299,6.209999999999999,0.7451999999999999,1
49,315,318,6.209999999999999,0.7451999999999999,1
49,316,319,6.209999999999999,0.7451999999999999,1
49,326,328,6.209999999999999,0.7451999999999999,1
49,332,333,2.484,0.29808,0
49,348,351,2.07,0.24839999999999998,1
49,352,354,2.07,0.24839999999999998,0
49,353,356,5.175,0.621,0
49,355,357,2.484,0.29808,0
49,361,362,2.484,0.29808,1
49,371,372,6.209999999999999,0.7451999999999999,0
49,387,389,6.209999999999999,0.7451999999999999,0
49,399,401,2.484,0.29808,0
49,408,409,5.175,0.621,1
49,418,420,1.875,0.22499999999999998,0
49,425,426,5.175,0.621,1
49,467,455,5.175,0.621,1
49,482,484,5.175,0.621,0
49,489,491,6.209999999999999,0.7451999999999999,1
49,494,495,2.484,0.29808,0
49,502,504,1.875,0.22499999999999998,0
49,503,505,1.875,0.22499999999999998,0
49,529,532,5.175,0.621,1
49,545,547,6.209999999999999,0.7451999999999999,1
49,555,558,2.484,0.29808,0
49,587,589,6.209999999999999,0.7451999999999999,1
49,601,603,6.209999999999999,0.7451999999999999,0
49,602,603,5.175,0.621,0
49,605,607,5.175,0.621,1
49,612,614,6.209999999999999,0.7451999999999999,1
49,613,38,6.209999999999999,0.7451999999999999,1
49,615,618,6.209999999999999,0.7451999999999999,0
49,645,647,5.175,0.621,0
49,682,685,2.484,0.29808,0
49,716,719,5.175,0.621,1
49,725,727,5.175,0.621,0
49,737,738,5.175,0.621,1
49,741,407,5.175,0.621,1
49,743,756,6.209999999999999,0.7451999999999999,1
49,744,540,5.175,0.621,0
49,771,774,2.484,0.29808,0
49,772,774,2.484,0.29808,0
49,780,781,2.484,0.29808,0
49,784,786,6.209999999999999,0.7451999999999999,1
49,785,787,6.209999999999999,0.7451999999999999,1
49,801,895,2.484,0.29808,1
49,815,816,2.07,0.24839999999999998,0
49,820,821,6.209999999999999,0.7451999999999999,1
49,831,834,2.07,0.24839999999999998,0
49,832,846,2.07,0.24839999999999998,0
49,849,852,6.209999999999999,0.7451999999999999,0
49,851,359,2.484,0.29808,0
49,858,861,2.07,0.24839999999999998,0
49,859,861,2.484,0.29808,0
49,866,868,2.484,0.29808,0
49,875,876,1.875,0.22499999999999998,0
49,881,931,2.07,0.24839999999999998,0
49,884,31,2.484,0.29808,1
49,891,894,6.209999999999999,0.7451999999999999,1
49,933,378,6.209999999999999,0.7451999999999999,1
49,941,577,2.07,0.24839999999999998,1
49,945,946,6.209999999999999,0.7451999999999999,1
49,957,959,2.07,0.24839999999999998,1
49,963,964,5.175,0.621,1
49,965,968,5.175,0.621,1
49,971,973,2.07,0.24839999999999998,1
49,991,992,5.175,0.621,1
50,42,43,2.07,0.24839999999999998,1
50,47,49,2.07,0.24839999999999998,1
50,52,261,2.484,0.29808,1
50,66,69,6.209999999999999,0.7451999999999999,1
50,93,96,5.175,0.621,1
50,98,101,2.484,0.29808,1
50,107,110,2.07,0.24839999999999998,0
50,109,565,5.175,0.621,1
50,112,115,2.07,0.24839999999999998,0
50,114,115,5.175,0.621,0
50,131,133,2.484,0.29808,0
50,135,158,2.484,0.29808,1
50,150,153,6.209999999999999,0.7451999999999999,0
50,194,323,6.209999999999999,0.7451999999999999,1
50,204,436,5.175,0.621,1
50,223,996,5.175,0.621,1
50,244,247,6.209999999999999,0.7451999999999999,0
50,249,252,6.209999999999999,0.7451999999999999,1
50,251,254,2.484,0.29808,0
50,260,262,5.175,0.621,1
50,263,264,5.175,0.621,1
50,283,285,2.484,0.29808,0
50,289,674,6.209999999999999,0.7451999999999999,1
50,295,298,6.209999999999999,0.7451999999999999,1
50,317,457,6.209999999999999,0.7451999999999999,1
50,325,484,5.175,0.621,1
50,332,335,2.484,0.29808,0
50,346,349,2.07,0.24839999999999998,1
50,352,356,2.07,0.24839999999999998,0
50,353,356,5.175,0.621,0
50,371,372,6.209999999999999,0.7451999999999999,1
50,395,397,6.209999999999999,0.7451999999999999,1
50,398,487,6.209999999999999,0.7451999999999999,1
50,399,400,2.484,0.29808,0
50,411,412,5.175,0.621,1
50,418,419,1.875,0.22499999999999998,0
50,424,427,2.07,0.24839999999999998,1
50,425,428,5.175,0.621,1
50,473,474,5.175,0.621,1
50,480,481,5.175,0.621,1
50,482,483,5.175,0.621,1
50,501,504,0.75,0.09,0
50,502,504,1.875,0.22499999999999998,0
50,559,561,2.07,0.24839999999999998,0
50,582,7,5.175,0.621,1
50,587,401,6.209999999999999,0.7451999999999999,0
50,605,606,5.175,0.621,1
50,615,791,6.209999999999999,0.7451999999999999,0
50,622,624,2.07,0.24839999999999998,1
50,638,639,5.175,0.621,1
50,640,642,2.07,0.24839999999999998,0
50,645,648,5.175,0.621,0
50,671,672,5.175,0.621,1
50,703,706,5.175,0.621,1
50,709,1000,5.175,0.621,1
50,712,715,5.175,0.621,0
50,714,717,5.175,0.621,1
50,721,722,2.07,0.24839999999999998,0
50,725,727,5.175,0.621,1
50,735,736,2.07,0.24839999999999998,0
50,737,739,5.175,0.621,1
50,744,540,5.175,0.621,0
50,749,752,6.209999999999999,0.7451999999999999,0
50,772,774,2.484,0.29808,1
50,776,779,6.209999999999999,0.7451999999999999,1
50,804,227,2.07,0.24839999999999998,0
50,815,817,2.07,0.24839999999999998,0
50,818,819,5.175,0.621,0
50,830,410,5.175,0.621,0
50,832,833,2.07,0.24839999999999998,0
50,851,313,2.484,0.29808,0
50,859,495,2.484,0.29808,0
50,866,869,2.484,0.29808,0
50,889,890,6.209999999999999,0.7451999999999999,1
50,891,893,6.209999999999999,0.7451999999999999,1
50,909,513,2.484,0.29808,0
50,925,676,6.209999999999999,0.7451999999999999,1
50,929,943,6.209999999999999,0.7451999999999999,0
50,941,942,2.07,0.24839999999999998,0
50,963,899,5.175,0.621,0
50,966,967,5.175,0.621,1
50,971,972,2.07,0.24839999999999998,0
50,983,437,2.07,0.24839999999999998,0
51,10,11,5.175,0.621,1
51,27,29,5.175,0.621,1
51,51,53,2.484,0.29808,1
51,66,67,6.209999999999999,0.7451999999999999,0
51,75,76,2.484,0.29808,1
51,78,79,6.209999999999999,0.7451999999999999,1
51,107,110,2.07,0.24839999999999998,0
51,117,118,2.07,0.24839999999999998,0
51,125,126,2.484,0.29808,0
51,150,153,6.209999999999999,0.7451999999999999,1
51,172,175,5.175,0.621,0
51,173,176,5.175,0.621,1
51,196,198,6.209999999999999,0.7451999999999999,1
51,205,896,2.07,0.24839999999999998,0
51,223,226,5.175,0.621,1
51,225,228,5.175,0.621,0
51,272,275,5.175,0.621,1
51,280,282,6.209999999999999,0.7451999999999999,1
51,289,290,6.209999999999999,0.7451999999999999,1
51,299,300,6.209999999999999,0.7451999999999999,1
51,318,320,6.209999999999999,0.7451999999999999,0
51,319,320,6.209999999999999,0.7451999999999999,0
51,325,327,5.175,0.621,0
51,328,330,2.484,0.29808,1
51,340,341,2.484,0.29808,0
51,351,509,5.175,0.621,0
51,352,354,2.07,0.24839999999999998,0
51,353,356,5.175,0.621,1
51,361,363,2.484,0.29808,0
51,378,380,2.484,0.29808,0
51,387,389,6.209999999999999,0.7451999999999999,1
51,399,401,2.484,0.29808,1
51,409,370,5.175,0.621,0
51,418,420,1.875,0.22499999999999998,1
51,426,701,5.175,0.621,1
51,468,470,5.175,0.621,1
51,473,475,5.175,0.621,0
51,501,659,0.75,0.09,0
51,502,505,1.875,0.22499999999999998,0
51,532,533,5.175,0.621,0
51,559,561,2.07,0.24839999999999998,0
51,562,563,5.175,0.621,0
51,577,579,5.175,0.621,1
51,578,581,5.175,0.621,0
51,582,583,5.175,0.621,1
51,587,161,6.209999999999999,0.7451999999999999,1
51,615,791,6.209999999999999,0.7451999999999999,1
51,622,271,2.07,0.24839999999999998,0
51,640,643,2.07,0.24839999999999998,0
51,645,646,5.175,0.621,0
51,671,673,5.175,0.621,1
51,682,685,2.484,0.29808,1
51,688,689,2.484,0.29808,0
51,690,692,2.484,0.29808,0
51,709,531,5.175,0.621,1
51,712,715,5.175,0.621,1
51,721,723,2.07,0.24839999999999998,1
51,725,726,5.175,0.621,0
51,744,747,5.175,0.621,1
51,756,237,6.209999999999999,0.7451999999999999,1
51,770,795,0.75,0.09,0
51,780,781,2.484,0.29808,0
51,785,365,6.209999999999999,0.7451999999999999,1
51,786,789,6.209999999999999,0.7451999999999999,1
51,802,585,6.209999999999999,0.7451999999999999,0
51,804,227,2.07,0.24839999999999998,0
51,831,834,2.07,0.24839999999999998,1
51,832,846,2.07,0.24839999999999998,0
51,849,852,6.209999999999999,0.7451999999999999,1
51,851,313,2.484,0.29808,1
51,858,861,2.07,0.24839999999999998,0
51,859,495,2.484,0.29808,1
51,866,869,2.484,0.29808,0
51,875,876,1.875,0.22499999999999998,1
51,881,882,2.07,0.24839999999999998,1
51,894,419,2.484,0.29808,0
51,895,896,6.209999999999999,0.7451999999999999,0
51,909,513,2.484,0.29808,0
51,929,592,6.209999999999999,0.7451999999999999,1
51,940,942,6.209999999999999,0.7451999999999999,1
51,966,969,5.175,0.621,0
51,968,969,5.175,0.621,1
51,971,972,2.07,0.24839999999999998,0
51,973,975,5.175,0.621,1
51,986,988,5.175,0.621,1
52,27,28,5.175,0.621,0
52,38,41,6.209999999999999,0.7451999999999999,0
52,47,50,2.07,0.24839999999999998,0
52,66,67,6.209999999999999,0.7451999999999999,1
52,68,609,6.209999999999999,0.7451999999999999,1
52,87,90,6.209999999999999,0.7451999999999999,1
52,96,567,5.175,0.621,0
52,98,100,2.484,0.29808,0
52,106,224,5.175,0.621,0
52,107,110,2.07,0.24839999999999998,0
52,108,110,5.175,0.621,0
52,114,115,5.175,0.621,1
52,125,126,2.484,0.29808,1
52,135,138,2.484,0.29808,1
52,171,174,5.175,0.621,1
52,172,943,5.175,0.621,0
52,225,228,5.175,0.621,0
52,246,247,6.209999999999999,0.7451999999999999,0
52,263,265,5.175,0.621,1
52,273,276,2.07,0.24839999999999998,0
52,297,268,6.209999999999999,0.7451999999999999,1
52,319,320,6.209999999999999,0.7451999999999999,1
52,323,324,6.209999999999999,0.7451999999999999,1
52,328,329,2.484,0.29808,0
52,340,342,2.484,0.29808,0
52,362,363,2.484,0.29808,0
52,378,379,2.484,0.29808,0
52,388,390,2.484,0.29808,0
52,407,410,2.07,0.24839999999999998,0
52,408,897,5.175,0.621,0
52,409,410,5.175,0.621,0
52,411,413,5.175,0.621,1
52,412,414,2.07,0.24839999999999998,1
52,427,729,2.07,0.24839999999999998,0
52,436,438,5.175,0.621,1
52,455,456,5.175,0.621,1
52,457,458,2.484,0.29808,0
52,474,475,5.175,0.621,1
52,480,179,5.175,0.621,1
52,501,504,0.75,0.09,0
52,502,505,1.875,0.22499999999999998,0
52,532,534,5.175,0.621,1
52,562,563,5.175,0.621,0
52,565,567,5.175,0.621,1
52,578,581,5.175,0.621,1
52,601,603,6.209999999999999,0.7451999999999999,0
52,607,610,2.07,0.24839999999999998,1
52,615,618,6.209999999999999,0.7451999999999999,0
52,639,641,5.175,0.621,0
52,640,643,2.07,0.24839999999999998,0
52,645,648,5.175,0.621,0
52,681,683,6.209999999999999,0.7451999999999999,1
52,688,689,2.484,0.29808,1
52,690,691,2.484,0.29808,0
52,703,704,5.175,0.621,1
52,719,432,5.175,0.621,1
52,725,726,5.175,0.621,1
52,743,745,6.209999999999999,0.7451999999999999,0
52,744,642,5.175,0.621,1
52,751,752,6.209999999999999,0.7451999999999999,0
52,774,753,6.209999999999999,0.7451999999999999,0
52,779,445,2.484,0.29808,0
52,793,303,6.209999999999999,0.7451999999999999,1
52,802,110,6.209999999999999,0.7451999999999999,1
52,804,227,2.07,0.24839999999999998,0
52,814,817,2.07,0.24839999999999998,1
52,832,846,2.07,0.24839999999999998,0
52,858,861,2.07,0.24839999999999998,0
52,859,861,2.484,0.29808,0
52,866,390,2.484,0.29808,1
52,891,892,6.209999999999999,0.7451999999999999,1
52,894,896,2.484,0.29808,1
52,895,898,6.209999999999999,0.7451999999999999,1
52,909,513,2.484,0.29808,0
52,927,930,6.209999999999999,0.7451999999999999,1
52,929,943,6.209999999999999,0.7451999999999999,1
52,964,463,2.07,0.24839999999999998,0
52,995,998,5.175,0.621,1
52,996,997,5.175,0.621,1
53,7,8,5.175,0.621,1
53,31,34,6.209999999999999,0.7451999999999999,1
53,38,40,6.209999999999999,0.7451999999999999,1
53,47,50,2.07,0.24839999999999998,0
53,53,55,2.484,0.29808,1
53,68,71,6.209999999999999,0.7451999999999999,1
53,69,72,2.484,0.29808,0
53,86,89,5.175,0.621,1
53,101,103,2.484,0.29808,0
53,135,136,2.484,0.29808,0
53,172,175,5.175,0.621,0
53,176,177,5.175,0.621,1
53,192,195,6.209999999999999,0.7451999999999999,0
53,196,394,6.209999999999999,0.7451999999999999,1
53,198,199,6.209999999999999,0.7451999999999999,1
53,226,561,2.07,0.24839999999999998,1
53,246,247,6.209999999999999,0.7451999999999999,1
53,262,335,5.175,0.621,1
53,264,266,2.07,0.24839999999999998,0
53,283,285,2.484,0.29808,0
53,300,301,6.209999999999999,0.7451999999999999,1
53,319,321,6.209999999999999,0.7451999999999999,1
53,351,509,5.175,0.621,0
53,352,354,2.07,0.24839999999999998,0
53,356,359,2.07,0.24839999999999998,0
53,361,175,2.484,0.29808,0
53,362,363,2.484,0.29808,0
53,365,368,2.484,0.29808,1
53,378,380,2.484,0.29808,0
53,389,391,6.209999999999999,0.7451999999999999,1
53,398,400,6.209999999999999,0.7451999999999999,1
53,399,838,2.484,0.29808,0
53,401,404,2.484,0.29808,0
53,418,421,1.875,0.22499999999999998,0
53,422,423,6.209999999999999,0.7451999999999999,1
53,426,429,5.175,0.621,1
53,427,333,2.07,0.24839999999999998,0
53,436,437,5.175,0.621,1
53,457,458,2.484,0.29808,0
53,470,471,5.175,0.621,1
53,474,476,5.175,0.621,1
53,482,872,5.175,0.621,0
53,484,486,5.175,0.621,1
53,487,488,6.209999999999999,0.7451999999999999,1
53,503,505,1.875,0.22499999999999998,0
53,532,533,5.175,0.621,0
53,547,548,2.484,0.29808,1
53,555,558,2.484,0.29808,0
53,565,566,5.175,0.621,0
53,577,580,5.175,0.621,1
53,583,584,2.07,0.24839999999999998,0
53,592,593,6.209999999999999,0.7451999999999999,1
53,606,369,5.175,0.621,1
53,613,616,6.209999999999999,0.7451999999999999,1
53,622,271,2.07,0.24839999999999998,0
53,633,617,6.209999999999999,0.7451999999999999,1
53,635,692,5.175,0.621,1
53,640,641,2.07,0.24839999999999998,0
53,645,647,5.175,0.621,1
53,672,675,5.175,0.621,0
53,673,675,2.07,0.24839999999999998,0
53,676,678,6.209999999999999,0.7451999999999999,1
53,685,180,6.209999999999999,0.7451999999999999,0
53,690,691,2.484,0.29808,1
53,717,720,5.175,0.621,1
53,721,724,2.07,0.24839999999999998,0
53,727,729,2.07,0.24839999999999998,0
53,735,736,2.07,0.24839999999999998,0
53,738,746,5.175,0.621,1
53,754,757,5.175,0.621,1
53,779,445,2.484,0.29808,0
53,780,781,2.484,0.29808,0
53,789,724,2.484,0.29808,0
53,793,794,6.209999999999999,0.7451999999999999,1
53,798,799,6.209999999999999,0.7451999999999999,1
53,800,536,6.209999999999999,0.7451999999999999,0
53,802,585,6.209999999999999,0.7451999999999999,1
53,812,539,5.175,0.621,0
53,821,824,6.209999999999999,0.7451999999999999,1
53,832,833,2.07,0.24839999999999998,0
53,834,837,5.175,0.621,1
53,859,861,2.484,0.29808,0
53,866,869,2.484,0.29808,0
53,881,931,2.07,0.24839999999999998,0
53,926,904,2.484,0.29808,0
53,948,70,2.484,0.29808,0
53,955,958,5.175,0.621,0
53,956,958,2.07,0.24839999999999998,0
53,963,899,5.175,0.621,1
53,964,463,2.07,0.24839999999999998,0
53,975,976,2.07,0.24839999999999998,0
53,983,985,2.07,0.24839999999999998,0
53,988,833,2.07,0.24839999999999998,0
54,11,12,2.07,0.24839999999999998,0
54,27,28,5.175,0.621,0
54,79,386,6.209999999999999,0.7451999999999999,1
54,85,88,2.484,0.29808,0
54,95,97,2.07,0.24839999999999998,0
54,101,103,2.484,0.29808,0
54,106,224,5.175,0.621,0
54,116,416,2.07,0.24839999999999998,0
54,130,133,5.175,0.621,0
54,135,136,2.484,0.29808,0
54,138,139,2.484,0.29808,0
54,153,156,6.209999999999999,0.7451999999999999,1
54,172,175,5.175,0.621,1
54,179,180,5.175,0.621,0
54,196,197,6.209999999999999,0.7451999999999999,1
54,225,228,5.175,0.621,1
54,265,627,2.07,0.24839999999999998,1
54,268,269,6.209999999999999,0.7451999999999999,1
54,275,277,5.175,0.621,1
54,303,305,6.209999999999999,0.7451999999999999,1
54,324,327,6.209999999999999,0.7451999999999999,1
54,340,341,2.484,0.29808,0
54,351,509,5.175,0.621,0
54,352,354,2.07,0.24839999999999998,0
54,356,449,2.07,0.24839999999999998,1
54,365,366,2.484,0.29808,0
54,401,402,2.484,0.29808,0
54,408,897,5.175,0.621,1
54,413,416,5.175,0.621,1
54,414,417,5.175,0.621,0
54,418,421,1.875,0.22499999999999998,0
54,427,333,2.07,0.24839999999999998,1
54,432,433,5.175,0.621,1
54,438,440,5.175,0.621,1
54,457,460,2.484,0.29808,0
54,495,498,6.209999999999999,0.7451999999999999,0
54,500,847,1.875,0.22499999999999998,0
54,501,659,0.75,0.09,0
54,503,505,1.875,0.22499999999999998,0
54,534,354,5.175,0.621,1
54,565,566,5.175,0.621,1
54,567,569,2.07,0.24839999999999998,0
54,583,586,2.07,0.24839999999999998,0
54,609,611,6.209999999999999,0.7451999999999999,1
54,622,271,2.07,0.24839999999999998,0
54,624,626,5.175,0.621,0
54,639,641,5.175,0.621,1
54,642,644,5.175,0.621,1
54,645,648,5.175,0.621,1
54,672,675,5.175,0.621,1
54,683,686,6.209999999999999,0.7451999999999999,1
54,685,180,6.209999999999999,0.7451999999999999,1
54,721,724,2.07,0.24839999999999998,0
54,723,860,5.175,0.621,1
54,727,729,2.07,0.24839999999999998,0
54,747,972,5.175,0.621,0
54,751,752,6.209999999999999,0.7451999999999999,1
54,774,753,6.209999999999999,0.7451999999999999,0
54,779,445,2.484,0.29808,0
54,814,816,2.07,0.24839999999999998,0
54,820,823,6.209999999999999,0.7451999999999999,1
54,832,835,2.07,0.24839999999999998,0
54,834,835,5.175,0.621,1
54,859,861,2.484,0.29808,1
54,909,513,2.484,0.29808,0
54,955,958,5.175,0.621,1
54,975,977,2.07,0.24839999999999998,1
54,988,833,2.07,0.24839999999999998,0
54,990,230,6.209999999999999,0.7451999999999999,0
54,996,570,5.175,0.621,1
54,997,999,5.175,0.621,0
55,34,144,6.209999999999999,0.7451999999999999,0
55,38,41,6.209999999999999,0.7451999999999999,1
55,47,50,2.07,0.24839999999999998,1
55,69,70,2.484,0.29808,0
55,71,74,6.209999999999999,0.7451999999999999,1
55,98,584,2.484,0.29808,0
55,101,104,2.484,0.29808,0
55,117,118,2.07,0.24839999999999998,1
55,130,132,5.175,0.621,1
55,135,136,2.484,0.29808,1
55,150,151,6.209999999999999,0.7451999999999999,1
55,176,178,5.175,0.621,1
55,177,870,5.175,0.621,0
55,223,224,5.175,0.621,1
55,265,445,2.07,0.24839999999999998,0
55,268,271,6.209999999999999,0.7451999999999999,0
55,273,276,2.07,0.24839999999999998,0
55,283,285,2.484,0.29808,0
55,321,392,6.209999999999999,0.7451999999999999,1
55,351,509,5.175,0.621,1
55,352,907,2.07,0.24839999999999998,1
55,356,357,2.07,0.24839999999999998,0
55,365,367,2.484,0.29808,0
55,368,586,2.484,0.29808,0
55,400,402,6.209999999999999,0.7451999999999999,1
55,401,403,2.484,0.29808,1
55,407,410,2.07,0.24839999999999998,0
55,414,417,5.175,0.621,1
55,418,421,1.875,0.22499999999999998,0
55,427,729,2.07,0.24839999999999998,0
55,432,435,5.175,0.621,1
55,457,460,2.484,0.29808,0
55,484,367,5.175,0.621,0
55,501,504,0.75,0.09,0
55,502,505,1.875,0.22499999999999998,0
55,503,505,1.875,0.22499999999999998,1
55,532,533,5.175,0.621,1
55,534,535,5.175,0.621,1
55,561,564,5.175,0.621,0
55,565,568,5.175,0.621,0
55,583,586,2.07,0.24839999999999998,0
55,592,595,6.209999999999999,0.7451999999999999,1
55,602,603,5.175,0.621,1
55,617,619,6.209999999999999,0.7451999999999999,1
55,647,649,2.07,0.24839999999999998,0
55,692,694,5.175,0.621,1
55,704,705,5.175,0.621,1
55,707,539,5.175,0.621,1
55,721,722,2.07,0.24839999999999998,0
55,728,729,2.07,0.24839999999999998,0
55,735,736,2.07,0.24839999999999998,0
55,743,745,6.209999999999999,0.7451999999999999,1
55,757,904,5.175,0.621,1
55,779,445,2.484,0.29808,0
55,794,796,6.209999999999999,0.7451999999999999,1
55,800,536,6.209999999999999,0.7451999999999999,1
55,815,816,2.07,0.24839999999999998,0
55,818,819,5.175,0.621,1
55,820,822,6.209999999999999,0.7451999999999999,0
55,899,902,5.175,0.621,1
55,909,513,2.484,0.29808,0
55,975,978,2.07,0.24839999999999998,1
55,983,985,2.07,0.24839999999999998,0
55,988,833,2.07,0.24839999999999998,0
55,990,230,6.209999999999999,0.7451999999999999,1
55,997,999,5.175,0.621,1
56,10,12,5.175,0.621,1
56,31,33,6.209999999999999,0.7451999999999999,0
56,34,144,6.209999999999999,0.7451999999999999,1
56,69,70,2.484,0.29808,0
56,96,99,5.175,0.621,0
56,101,102,2.484,0.29808,0
56,110,833,2.484,0.29808,0
56,126,127,6.209999999999999,0.7451999999999999,1
56,130,133,5.175,0.621,1
56,138,139,2.484,0.29808,0
56,199,202,6.209999999999999,0.7451999999999999,1
56,225,227,5.175,0.621,1
56,228,102,2.07,0.24839999999999998,1
56,243,360,6.209999999999999,0.7451999999999999,1
56,265,445,2.07,0.24839999999999998,0
56,273,276,2.07,0.24839999999999998,0
56,301,304,6.209999999999999,0.7451999999999999,1
56,328,329,2.484,0.29808,0
56,333,334,5.175,0.621,0
56,335,239,5.175,0.621,1
56,340,341,2.484,0.29808,0
56,365,367,2.484,0.29808,0
56,368,586,2.484,0.29808,1
56,399,838,2.484,0.29808,0
56,407,410,2.07,0.24839999999999998,1
56,409,370,5.175,0.621,0
56,418,419,1.875,0.22499999999999998,1
56,429,430,2.07,0.24839999999999998,0
56,437,100,2.07,0.24839999999999998,0
56,438,441,5.175,0.621,1
56,449,450,2.07,0.24839999999999998,0
56,457,516,2.484,0.29808,0
56,483,873,2.07,0.24839999999999998,1
56,484,367,5.175,0.621,1
56,495,498,6.209999999999999,0.7451999999999999,1
56,566,569,2.07,0.24839999999999998,0
56,570,573,2.07,0.24839999999999998,0
56,593,596,6.209999999999999,0.7451999999999999,0
56,616,514,6.209999999999999,0.7451999999999999,1
56,624,626,5.175,0.621,1
56,627,628,5.175,0.621,1
56,641,643,5.175,0.621,0
56,642,643,5.175,0.621,1
56,701,702,2.07,0.24839999999999998,0
56,721,724,2.07,0.24839999999999998,1
56,726,729,5.175,0.621,0
56,728,729,2.07,0.24839999999999998,0
56,747,972,5.175,0.621,1
56,757,760,5.175,0.621,0
56,780,781,2.484,0.29808,1
56,791,792,6.209999999999999,0.7451999999999999,0
56,794,797,6.209999999999999,0.7451999999999999,1
56,851,359,2.484,0.29808,0
56,860,862,2.07,0.24839999999999998,0
56,866,868,2.484,0.29808,1
56,899,901,5.175,0.621,1
56,929,931,6.209999999999999,0.7451999999999999,0
56,975,976,2.07,0.24839999999999998,0
56,983,985,2.07,0.24839999999999998,0
57,34,37,6.209999999999999,0.7451999999999999,0
57,40,981,6.209999999999999,0.7451999999999999,1
57,69,72,2.484,0.29808,1
57,74,571,6.209999999999999,0.7451999999999999,0
57,93,94,5.175,0.621,1
57,95,97,2.07,0.24839999999999998,0
57,101,104,2.484,0.29808,1
57,156,159,6.209999999999999,0.7451999999999999,0
57,177,870,5.175,0.621,1
57,198,200,6.209999999999999,0.7451999999999999,1
57,230,982,6.209999999999999,0.7451999999999999,1
57,273,276,2.07,0.24839999999999998,1
57,301,302,6.209999999999999,0.7451999999999999,1
57,305,308,6.209999999999999,0.7451999999999999,1
57,328,329,2.484,0.29808,1
57,356,359,2.07,0.24839999999999998,0
57,361,363,2.484,0.29808,0
57,378,379,2.484,0.29808,0
57,386,700,6.209999999999999,0.7451999999999999,1
57,403,404,6.209999999999999,0.7451999999999999,1
57,409,370,5.175,0.621,1
57,427,729,2.07,0.24839999999999998,0
57,440,229,5.175,0.621,0
57,449,450,2.07,0.24839999999999998,0
57,457,460,2.484,0.29808,0
57,489,934,6.209999999999999,0.7451999999999999,1
57,501,659,0.75,0.09,1
57,509,510,5.175,0.621,0
57,539,542,2.07,0.24839999999999998,1
57,567,658,2.07,0.24839999999999998,1
57,581,584,5.175,0.621,1
